Timestamp	Process	TID	Area	Category	EventID	Level	Message	Correlation
12/03/2019 05:32:10.816 	com.microsoft.Word	0x700007adc000	                        com.microsoft.Word	NexusTenantTokenDocsApple	b1dlq	Information 	SendEventForRuleTransport {"EventName": "Office.DocsUI.Mru.SyncRecentDocumentsCached", "EventContract": "Office.System.Activity", "EventFlags": 28147506277843201, "EventData": "{\"Activity.CV\": \"9DQT4OYOTUylgpIbmCBRyw.25\", \"Activity.Duration\": 2396, \"Activity.Count\": 1, \"Activity.AggMode\": 0, \"Activity.Success\": true, \"Activity.Result.Code\": 0, \"Activity.Result.Type\": \"HRESULT\", \"Activity.Result.Tag\": 41457698, \"Data.DetachedDuration\": 2334, \"Data.isLocalIdentity\": false, \"Data.isSyncRequest\": true, \"Data.cached\": true, \"Data.decrement\": false, \"Data.isFirstCallback\": true, \"Data.requestResult\": 0, \"Data.StopwatchDuration\": 2316}", "EventContractInfo": "{\"zC.Activity\": \"Office.System.Activity\", \"zC.Activity.Result\": \"Office.System.Result\"}", "EventSamplingPolicy": 1, "EventTypeInfo": "{\"zT.Activity.CV\": \"string\", \"zT.Activity.Duration\": \"uint64\", \"zT.Activity.Count\": \"uint64\", \"zT.Activity.AggMode\": \"uint8\", \"zT.Activity.Success\": \"bool\", \"zT.Activity.Result.Code\": \"int32\", \"zT.Activity.Result.Type\": \"string\", \"zT.Activity.Result.Tag\": \"uint32\", \"zT.Data.DetachedDuration\": \"uint64\", \"zT.Data.isLocalIdentity\": \"bool\", \"zT.Data.isSyncRequest\": \"bool\", \"zT.Data.cached\": \"bool\", \"zT.Data.decrement\": \"bool\", \"zT.Data.isFirstCallback\": \"bool\", \"zT.Data.requestResult\": \"int32\", \"zT.Data.StopwatchDuration\": \"uint64\"}", "EventDataClassificationInfo": "{\"zDC.Activity.CV\": \"SM\", \"zDC.Activity.Duration\": \"SM\", \"zDC.Activity.Count\": \"SM\", \"zDC.Activity.AggMode\": \"SM\", \"zDC.Activity.Success\": \"SM\", \"zDC.Activity.Result.Code\": \"SM\", \"zDC.Activity.Result.Type\": \"SM\", \"zDC.Activity.Result.Tag\": \"SM\", \"zDC.Data.DetachedDuration\": \"SM\", \"zDC.Data.isLocalIdentity\": \"SM\", \"zDC.Data.isSyncRequest\": \"SM\", \"zDC.Data.cached\": \"SM\", \"zDC.Data.decrement\": \"SM\", \"zDC.Data.isFirstCallback\": \"SM\", \"zDC.Data.requestResult\": \"SM\", \"zDC.Data.StopwatchDuration\": \"SM\"}"}	E01334F4-0EE6-4C4D-A582-921B982051CB 
12/03/2019 05:32:10.816 	com.microsoft.Word	0x700007adc000	                        com.microsoft.Word	DocsUI	c4j68	Information 	Office.DocsUI.Mru.SyncRecentDocumentsCached end {"DurationInMs": 2}	E01334F4-0EE6-4C4D-A582-921B982051CB 
12/03/2019 05:32:10.816 	com.microsoft.Word	0x700007adc000	                        com.microsoft.Word	MruServiceApi	brt16	Information 	Office.Docs.MruServiceApi.Documents.ReadRequest end {"DurationInMs": 2}	E01334F4-0EE6-4C4D-A582-921B982051CB 
12/03/2019 05:32:10.816 	com.microsoft.Word	0x700007c65000	                        com.microsoft.Word	MruServiceApi	btb77	Information 	Office.Docs.MruServiceApi.Documents.SendPendingWriteRequests begin	E01334F4-0EE6-4C4D-A582-921B982051CB 
12/03/2019 05:32:10.816 	com.microsoft.Word	0x700007adc000	                        com.microsoft.Word	Activity	bjtct	Information 	ActivityStarted {"Name": "Office.DocsUI.Mru.SyncPlaceItemCached", "CV": "9DQT4OYOTUylgpIbmCBRyw.30", "ProcessIdentifier": ""}	E01334F4-0EE6-4C4D-A582-921B982051CB 
12/03/2019 05:32:10.816 	com.microsoft.Word	0x700007ce8000	                        com.microsoft.Word	Activity	bjtct	Information 	ActivityStarted {"Name": "Office.Docs.DocumentMru.AggregatedMru.CacheIdentities", "CV": "9DQT4OYOTUylgpIbmCBRyw.29", "ProcessIdentifier": ""}	E01334F4-0EE6-4C4D-A582-921B982051CB 
12/03/2019 05:32:10.816 	com.microsoft.Word	0x700007adc000	                        com.microsoft.Word	Activity	bjtcv	Information 	ActivityDetached {"Name": "Office.DocsUI.Mru.SyncPlaceItemCached", "CV": "9DQT4OYOTUylgpIbmCBRyw.30", "ProcessIdentifier": ""}	E01334F4-0EE6-4C4D-A582-921B982051CB 
12/03/2019 05:32:10.816 	com.microsoft.Word	0x700007adc000	                        com.microsoft.Word	DocsUI	c4j7l	Information 	Office.DocsUI.Mru.SyncPlaceItemCached begin	E01334F4-0EE6-4C4D-A582-921B982051CB 
12/03/2019 05:32:10.816 	com.microsoft.Word	0x700007ce8000	                        com.microsoft.Word	Telemetry Event	c7mej	Information 	Office.Docs.DocumentMru.AggregatedMru.CacheIdentities begin	E01334F4-0EE6-4C4D-A582-921B982051CB 
12/03/2019 05:32:10.816 	com.microsoft.Word	0x700007adc000	                        com.microsoft.Word	Activity	bjtct	Information 	ActivityStarted {"Name": "Office.DocsUI.Mru.SyncPlaceItemServer", "CV": "9DQT4OYOTUylgpIbmCBRyw.31", "ProcessIdentifier": ""}	E01334F4-0EE6-4C4D-A582-921B982051CB 
12/03/2019 05:32:10.816 	com.microsoft.Word	0x700007adc000	                        com.microsoft.Word	Activity	bjtcv	Information 	ActivityDetached {"Name": "Office.DocsUI.Mru.SyncPlaceItemServer", "CV": "9DQT4OYOTUylgpIbmCBRyw.31", "ProcessIdentifier": ""}	E01334F4-0EE6-4C4D-A582-921B982051CB 
12/03/2019 05:32:10.817 	com.microsoft.Word	0x700007adc000	                        com.microsoft.Word	DocsUI	c4j7m	Information 	Office.DocsUI.Mru.SyncPlaceItemServer begin	E01334F4-0EE6-4C4D-A582-921B982051CB 
12/03/2019 05:32:10.817 	com.microsoft.Word	0x700007adc000	                        com.microsoft.Word	MruServiceApi	bepad	Information 	Office.Docs.MruServiceApi.Places.ReadRequest begin	E01334F4-0EE6-4C4D-A582-921B982051CB 
12/03/2019 05:32:10.817 	com.microsoft.Word	0x700007c65000	                        com.microsoft.Word	MruServiceApi	axqsm	Information 	[MruServiceApi::ServiceItemsCache::ReadDataFromCache] Read data from cache {"ItemType": "DocumentRequests", "UniqueId": "54c0c6bd-9282-4a56-baa8-f97f702f33dc_ADAL", "Application": "Word", "Locale": "en-US", "CacheDuration": 8148634}	E01334F4-0EE6-4C4D-A582-921B982051CB 
12/03/2019 05:32:10.817 	com.microsoft.Word	0x700007c65000	                        com.microsoft.Word	MruServiceApi	btb78	Information 	Office.Docs.MruServiceApi.Documents.SendPendingWriteRequests end {"DurationInMs": 0}	E01334F4-0EE6-4C4D-A582-921B982051CB 
12/03/2019 05:32:10.817 	com.microsoft.Word	0x700007adc000	                        com.microsoft.Word	MruServiceApi	axqsw	Information 	[MruPlacesApi::ReadRequest] {"UniqueId": "54c0c6bd-9282-4a56-baa8-f97f702f33dc_ADAL", "Application": "Word", "Locale": "en-US", "MaxItems": 100, "ItemOptions": 13, "CorrelationId": "BEE19846-BA67-41A7-9BEC-2A12F0EA781A"}	E01334F4-0EE6-4C4D-A582-921B982051CB 
12/03/2019 05:32:10.817 	com.microsoft.Word	0x700007c65000	                        com.microsoft.Word	Activity	bjtct	Information 	ActivityStarted {"Name": "Office.Docs.MruServiceApi.ReadDocumentCallBacks", "CV": "9DQT4OYOTUylgpIbmCBRyw.33", "ProcessIdentifier": ""}	E01334F4-0EE6-4C4D-A582-921B982051CB 
12/03/2019 05:32:10.817 	com.microsoft.Word	0x700007c65000	                        com.microsoft.Word	Activity	bjtcv	Information 	ActivityDetached {"Name": "Office.Docs.MruServiceApi.ReadDocumentCallBacks", "CV": "9DQT4OYOTUylgpIbmCBRyw.33", "ProcessIdentifier": ""}	E01334F4-0EE6-4C4D-A582-921B982051CB 
12/03/2019 05:32:10.817 	com.microsoft.Word	0x700007c65000	                        com.microsoft.Word	MruServiceApi	cu0yr	Information 	Office.Docs.MruServiceApi.ReadDocumentCallBacks begin	E01334F4-0EE6-4C4D-A582-921B982051CB 
12/03/2019 05:32:10.817 	com.microsoft.Word	0x700007adc000	                        com.microsoft.Word	MruServiceApi	axqsm	Information 	[MruServiceApi::ServiceItemsCache::ReadDataFromCache] Read data from cache {"ItemType": "Places", "UniqueId": "54c0c6bd-9282-4a56-baa8-f97f702f33dc_ADAL", "Application": "Word", "Locale": "en-US", "CacheDuration": 6068110}	E01334F4-0EE6-4C4D-A582-921B982051CB 
12/03/2019 05:32:10.817 	com.microsoft.Word	0x700007c65000	                        com.microsoft.Word	MruServiceApi	bhz54	Information 	[MruServiceApi::MruServiceInteractionApi::CheckServiceAvailability] Config Service data is not available yet {"ConfigURL": 82}	E01334F4-0EE6-4C4D-A582-921B982051CB 
12/03/2019 05:32:10.817 	com.microsoft.Word	0x700007c65000	                        com.microsoft.Word	MruServiceApi	axqsp	Information 	[MruServiceApi::BaseServiceRequest::ReadRequest] Service is unavailable {"ItemType": "Documents", "UniqueId": "54c0c6bd-9282-4a56-baa8-f97f702f33dc_ADAL", "Application": "Word", "Locale": "en-US", "MaxItems": 100, "ItemOptions": 15, "RequestResult": 4}	E01334F4-0EE6-4C4D-A582-921B982051CB 
12/03/2019 05:32:10.817 	com.microsoft.Word	0x700007c65000	                        com.microsoft.Word	Activity	bjtcu	Information 	ActivityAttached {"Name": "Office.Docs.MruServiceApi.ReadDocumentCallBacks", "CV": "9DQT4OYOTUylgpIbmCBRyw.33", "ProcessIdentifier": ""}	E01334F4-0EE6-4C4D-A582-921B982051CB 
12/03/2019 05:32:10.817 	com.microsoft.Word	0x700007c65000	                        com.microsoft.Word	Activity	bjtcw	Information 	ActivityEnded {"Name": "Office.Docs.MruServiceApi.ReadDocumentCallBacks", "CV": "9DQT4OYOTUylgpIbmCBRyw.33", "ProcessIdentifier": ""}	E01334F4-0EE6-4C4D-A582-921B982051CB 
12/03/2019 05:32:10.817 	com.microsoft.Word	0x700007c65000	                        com.microsoft.Word	Telemetry Event	biyhq	Information 	SendEvent {"EventName": "Office.Docs.MruServiceApi.ReadDocumentCallBacks", "Flags": 30962256044949761, "InternalSequenceNumber": 64, "Time": 2019-12-03T05:32:10Z, "Contract": "Office.System.Activity", "Activity.CV": "9DQT4OYOTUylgpIbmCBRyw.33", "Activity.Duration": 438, "Activity.Count": 1, "Activity.AggMode": 0, "Activity.Success": true, "Activity.Result.Code": 0, "Activity.Result.Type": "HRESULT", "Activity.Result.Tag": 35951444, "Data.DetachedDuration": 385, "Data.MaxNumber": 100, "Data.CorrelationId": "F906CBF5-7647-4F62-93E1-4D2DADF8424A", "Data.MruRequestResult": 4, "Data.StopwatchDuration": 367}	E01334F4-0EE6-4C4D-A582-921B982051CB 
12/03/2019 05:32:10.817 	com.microsoft.Word	0x700007c65000	                        com.microsoft.Word	NexusTenantTokenDocs	b1dlq	Information 	SendEventForRuleTransport {"EventName": "Office.Docs.MruServiceApi.ReadDocumentCallBacks", "EventContract": "Office.System.Activity", "EventFlags": 30962256044949761, "EventData": "{\"Activity.CV\": \"9DQT4OYOTUylgpIbmCBRyw.33\", \"Activity.Duration\": 438, \"Activity.Count\": 1, \"Activity.AggMode\": 0, \"Activity.Success\": true, \"Activity.Result.Code\": 0, \"Activity.Result.Type\": \"HRESULT\", \"Activity.Result.Tag\": 35951444, \"Data.DetachedDuration\": 385, \"Data.MaxNumber\": 100, \"Data.CorrelationId\": \"F906CBF5-7647-4F62-93E1-4D2DADF8424A\", \"Data.MruRequestResult\": 4, \"Data.StopwatchDuration\": 367}", "EventContractInfo": "{\"zC.Activity\": \"Office.System.Activity\", \"zC.Activity.Result\": \"Office.System.Result\"}", "EventSamplingPolicy": 1, "EventTypeInfo": "{\"zT.Activity.CV\": \"string\", \"zT.Activity.Duration\": \"uint64\", \"zT.Activity.Count\": \"uint64\", \"zT.Activity.AggMode\": \"uint8\", \"zT.Activity.Success\": \"bool\", \"zT.Activity.Result.Code\": \"int32\", \"zT.Activity.Result.Type\": \"string\", \"zT.Activity.Result.Tag\": \"uint32\", \"zT.Data.DetachedDuration\": \"uint64\", \"zT.Data.MaxNumber\": \"uint32\", \"zT.Data.CorrelationId\": \"string\", \"zT.Data.MruRequestResult\": \"uint32\", \"zT.Data.StopwatchDuration\": \"uint64\"}", "EventDataClassificationInfo": "{\"zDC.Activity.CV\": \"SM\", \"zDC.Activity.Duration\": \"SM\", \"zDC.Activity.Count\": \"SM\", \"zDC.Activity.AggMode\": \"SM\", \"zDC.Activity.Success\": \"SM\", \"zDC.Activity.Result.Code\": \"SM\", \"zDC.Activity.Result.Type\": \"SM\", \"zDC.Activity.Result.Tag\": \"SM\", \"zDC.Data.DetachedDuration\": \"SM\", \"zDC.Data.MaxNumber\": \"SM\", \"zDC.Data.CorrelationId\": \"SM\", \"zDC.Data.MruRequestResult\": \"SM\", \"zDC.Data.StopwatchDuration\": \"SM\"}"}	E01334F4-0EE6-4C4D-A582-921B982051CB 
12/03/2019 05:32:10.817 	com.microsoft.Word	0x700007c65000	                        com.microsoft.Word	MruServiceApi	cjjnu	Information 	Office.Docs.MruServiceApi.ReadDocumentCallBacks end {"DurationInMs": 0}	E01334F4-0EE6-4C4D-A582-921B982051CB 
12/03/2019 05:32:10.818 	com.microsoft.Word	0x700007c65000	                        com.microsoft.Word	Activity	bjtcu	Information 	ActivityAttached {"Name": "Office.DocsUI.Mru.SyncRecentDocumentsServer", "CV": "9DQT4OYOTUylgpIbmCBRyw.26", "ProcessIdentifier": ""}	E01334F4-0EE6-4C4D-A582-921B982051CB 
12/03/2019 05:32:10.818 	com.microsoft.Word	0x700007c65000	                        com.microsoft.Word	Activity	bjtcw	Information 	ActivityEnded {"Name": "Office.DocsUI.Mru.SyncRecentDocumentsServer", "CV": "9DQT4OYOTUylgpIbmCBRyw.26", "ProcessIdentifier": ""}	E01334F4-0EE6-4C4D-A582-921B982051CB 
12/03/2019 05:32:10.818 	com.microsoft.Word	0x700007c65000	                        com.microsoft.Word	Telemetry Event	biyhq	Information 	SendEvent {"EventName": "Office.DocsUI.Mru.SyncRecentDocumentsServer", "Flags": 28147506277843201, "InternalSequenceNumber": 65, "Time": 2019-12-03T05:32:10Z, "Contract": "Office.System.Activity", "Activity.CV": "9DQT4OYOTUylgpIbmCBRyw.26", "Activity.Duration": 4238, "Activity.Count": 1, "Activity.AggMode": 0, "Activity.Success": false, "Activity.Result.Code": -2147467259, "Activity.Result.Type": "HRESULT", "Activity.Result.Tag": 41457698, "Data.DetachedDuration": 4200, "Data.isLocalIdentity": false, "Data.isSyncRequest": true, "Data.cached": false, "Data.decrement": true, "Data.isFirstCallback": true, "Data.requestResult": 4, "Data.StopwatchDuration": 4186}	E01334F4-0EE6-4C4D-A582-921B982051CB 
12/03/2019 05:32:10.818 	com.microsoft.Word	0x700007adc000	                        com.microsoft.Word	MruServiceApi	axqsm	Information 	[MruServiceApi::ServiceItemsCache::ReadDataFromCache] Read data from cache {"ItemType": "PlaceRequests", "UniqueId": "54c0c6bd-9282-4a56-baa8-f97f702f33dc_ADAL", "Application": "Word", "Locale": "en-US", "CacheDuration": 8148635}	E01334F4-0EE6-4C4D-A582-921B982051CB 
12/03/2019 05:32:10.818 	com.microsoft.Word	0x700007c65000	                        com.microsoft.Word	NexusTenantTokenDocsApple	b1dlq	Information 	SendEventForRuleTransport {"EventName": "Office.DocsUI.Mru.SyncRecentDocumentsServer", "EventContract": "Office.System.Activity", "EventFlags": 28147506277843201, "EventData": "{\"Activity.CV\": \"9DQT4OYOTUylgpIbmCBRyw.26\", \"Activity.Duration\": 4238, \"Activity.Count\": 1, \"Activity.AggMode\": 0, \"Activity.Success\": false, \"Activity.Result.Code\": -2147467259, \"Activity.Result.Type\": \"HRESULT\", \"Activity.Result.Tag\": 41457698, \"Data.DetachedDuration\": 4200, \"Data.isLocalIdentity\": false, \"Data.isSyncRequest\": true, \"Data.cached\": false, \"Data.decrement\": true, \"Data.isFirstCallback\": true, \"Data.requestResult\": 4, \"Data.StopwatchDuration\": 4186}", "EventContractInfo": "{\"zC.Activity\": \"Office.System.Activity\", \"zC.Activity.Result\": \"Office.System.Result\"}", "EventSamplingPolicy": 1, "EventTypeInfo": "{\"zT.Activity.CV\": \"string\", \"zT.Activity.Duration\": \"uint64\", \"zT.Activity.Count\": \"uint64\", \"zT.Activity.AggMode\": \"uint8\", \"zT.Activity.Success\": \"bool\", \"zT.Activity.Result.Code\": \"int32\", \"zT.Activity.Result.Type\": \"string\", \"zT.Activity.Result.Tag\": \"uint32\", \"zT.Data.DetachedDuration\": \"uint64\", \"zT.Data.isLocalIdentity\": \"bool\", \"zT.Data.isSyncRequest\": \"bool\", \"zT.Data.cached\": \"bool\", \"zT.Data.decrement\": \"bool\", \"zT.Data.isFirstCallback\": \"bool\", \"zT.Data.requestResult\": \"int32\", \"zT.Data.StopwatchDuration\": \"uint64\"}", "EventDataClassificationInfo": "{\"zDC.Activity.CV\": \"SM\", \"zDC.Activity.Duration\": \"SM\", \"zDC.Activity.Count\": \"SM\", \"zDC.Activity.AggMode\": \"SM\", \"zDC.Activity.Success\": \"SM\", \"zDC.Activity.Result.Code\": \"SM\", \"zDC.Activity.Result.Type\": \"SM\", \"zDC.Activity.Result.Tag\": \"SM\", \"zDC.Data.DetachedDuration\": \"SM\", \"zDC.Data.isLocalIdentity\": \"SM\", \"zDC.Data.isSyncRequest\": \"SM\", \"zDC.Data.cached\": \"SM\", \"zDC.Data.decrement\": \"SM\", \"zDC.Data.isFirstCallback\": \"SM\", \"zDC.Data.requestResult\": \"SM\", \"zDC.Data.StopwatchDuration\": \"SM\"}"}	E01334F4-0EE6-4C4D-A582-921B982051CB 
12/03/2019 05:32:10.818 	com.microsoft.Word	0x700007c65000	                        com.microsoft.Word	DocsUI	c4j68	Warning 	Office.DocsUI.Mru.SyncRecentDocumentsServer end {"DurationInMs": 4, "ErrorCode": 0x80004005, "SH_ErrorCode": -2147467259}	E01334F4-0EE6-4C4D-A582-921B982051CB 
12/03/2019 05:32:10.818 	com.microsoft.Word	0x700007adc000	                        com.microsoft.Word	MruServiceApi	axqs0	Information 	[MruPlacesApi::ReadRequestCachedCallback] Callback called for READ {"UniqueId": "54c0c6bd-9282-4a56-baa8-f97f702f33dc_ADAL", "Application": "Word", "Locale": "en-US", "RequestDuration": 1, "NumberOfItems": 1, "MaxItems": 100}	E01334F4-0EE6-4C4D-A582-921B982051CB 
12/03/2019 05:32:10.818 	com.microsoft.Word	0x700007adc000	                        com.microsoft.Word	Activity	bjtcu	Information 	ActivityAttached {"Name": "Office.DocsUI.Mru.SyncPlaceItemCached", "CV": "9DQT4OYOTUylgpIbmCBRyw.30", "ProcessIdentifier": ""}	E01334F4-0EE6-4C4D-A582-921B982051CB 
12/03/2019 05:32:10.818 	com.microsoft.Word	0x700007adc000	                        com.microsoft.Word	Activity	bjtcw	Information 	ActivityEnded {"Name": "Office.DocsUI.Mru.SyncPlaceItemCached", "CV": "9DQT4OYOTUylgpIbmCBRyw.30", "ProcessIdentifier": ""}	E01334F4-0EE6-4C4D-A582-921B982051CB 
12/03/2019 05:32:10.818 	com.microsoft.Word	0x700007adc000	                        com.microsoft.Word	Telemetry Event	biyhq	Information 	SendEvent {"EventName": "Office.DocsUI.Mru.SyncPlaceItemCached", "Flags": 28147506277843201, "InternalSequenceNumber": 66, "Time": 2019-12-03T05:32:10Z, "Contract": "Office.System.Activity", "Activity.CV": "9DQT4OYOTUylgpIbmCBRyw.30", "Activity.Duration": 1734, "Activity.Count": 1, "Activity.AggMode": 0, "Activity.Success": true, "Activity.Result.Code": 0, "Activity.Result.Type": "HRESULT", "Activity.Result.Tag": 41457728, "Data.DetachedDuration": 1695, "Data.requestResult": 0, "Data.isLocalIdentity": false, "Data.StopwatchDuration": 1681}	E01334F4-0EE6-4C4D-A582-921B982051CB 
12/03/2019 05:32:10.818 	com.microsoft.Word	0x700007adc000	                        com.microsoft.Word	NexusTenantTokenDocsApple	b1dlq	Information 	SendEventForRuleTransport {"EventName": "Office.DocsUI.Mru.SyncPlaceItemCached", "EventContract": "Office.System.Activity", "EventFlags": 28147506277843201, "EventData": "{\"Activity.CV\": \"9DQT4OYOTUylgpIbmCBRyw.30\", \"Activity.Duration\": 1734, \"Activity.Count\": 1, \"Activity.AggMode\": 0, \"Activity.Success\": true, \"Activity.Result.Code\": 0, \"Activity.Result.Type\": \"HRESULT\", \"Activity.Result.Tag\": 41457728, \"Data.DetachedDuration\": 1695, \"Data.requestResult\": 0, \"Data.isLocalIdentity\": false, \"Data.StopwatchDuration\": 1681}", "EventContractInfo": "{\"zC.Activity\": \"Office.System.Activity\", \"zC.Activity.Result\": \"Office.System.Result\"}", "EventSamplingPolicy": 1, "EventTypeInfo": "{\"zT.Activity.CV\": \"string\", \"zT.Activity.Duration\": \"uint64\", \"zT.Activity.Count\": \"uint64\", \"zT.Activity.AggMode\": \"uint8\", \"zT.Activity.Success\": \"bool\", \"zT.Activity.Result.Code\": \"int32\", \"zT.Activity.Result.Type\": \"string\", \"zT.Activity.Result.Tag\": \"uint32\", \"zT.Data.DetachedDuration\": \"uint64\", \"zT.Data.requestResult\": \"int32\", \"zT.Data.isLocalIdentity\": \"bool\", \"zT.Data.StopwatchDuration\": \"uint64\"}", "EventDataClassificationInfo": "{\"zDC.Activity.CV\": \"SM\", \"zDC.Activity.Duration\": \"SM\", \"zDC.Activity.Count\": \"SM\", \"zDC.Activity.AggMode\": \"SM\", \"zDC.Activity.Success\": \"SM\", \"zDC.Activity.Result.Code\": \"SM\", \"zDC.Activity.Result.Type\": \"SM\", \"zDC.Activity.Result.Tag\": \"SM\", \"zDC.Data.DetachedDuration\": \"SM\", \"zDC.Data.requestResult\": \"SM\", \"zDC.Data.isLocalIdentity\": \"SM\", \"zDC.Data.StopwatchDuration\": \"SM\"}"}	E01334F4-0EE6-4C4D-A582-921B982051CB 
12/03/2019 05:32:10.818 	com.microsoft.Word	0x700007adc000	                        com.microsoft.Word	DocsUI	c4j7a	Information 	Office.DocsUI.Mru.SyncPlaceItemCached end {"DurationInMs": 1}	E01334F4-0EE6-4C4D-A582-921B982051CB 
12/03/2019 05:32:10.818 	com.microsoft.Word	0x700007adc000	                        com.microsoft.Word	MruServiceApi	brt2n	Information 	Office.Docs.MruServiceApi.Places.ReadRequest end {"DurationInMs": 1}	E01334F4-0EE6-4C4D-A582-921B982051CB 
12/03/2019 05:32:10.818 	com.microsoft.Word	0x700007ce8000	                        com.microsoft.Word	Activity	bjtcw	Information 	ActivityEnded {"Name": "Office.Docs.DocumentMru.AggregatedMru.CacheIdentities", "CV": "9DQT4OYOTUylgpIbmCBRyw.29", "ProcessIdentifier": ""}	E01334F4-0EE6-4C4D-A582-921B982051CB 
12/03/2019 05:32:10.819 	com.microsoft.Word	0x700007adc000	                        com.microsoft.Word	Activity	bjtct	Information 	ActivityStarted {"Name": "Office.DocsUI.Mru.SyncLocalDocuments", "CV": "9DQT4OYOTUylgpIbmCBRyw.34", "ProcessIdentifier": ""}	E01334F4-0EE6-4C4D-A582-921B982051CB 
12/03/2019 05:32:10.819 	com.microsoft.Word	0x700007adc000	                        com.microsoft.Word	Activity	bjtcv	Information 	ActivityDetached {"Name": "Office.DocsUI.Mru.SyncLocalDocuments", "CV": "9DQT4OYOTUylgpIbmCBRyw.34", "ProcessIdentifier": ""}	E01334F4-0EE6-4C4D-A582-921B982051CB 
12/03/2019 05:32:10.819 	com.microsoft.Word	0x700007ce8000	                        com.microsoft.Word	Telemetry Event	biyhq	Information 	SendEvent {"EventName": "Office.Docs.DocumentMru.AggregatedMru.CacheIdentities", "Flags": 28147506277843201, "InternalSequenceNumber": 67, "Time": 2019-12-03T05:32:10Z, "Contract": "Office.System.Activity", "Activity.CV": "9DQT4OYOTUylgpIbmCBRyw.29", "Activity.Duration": 2216, "Activity.Count": 1, "Activity.AggMode": 0, "Activity.Success": true, "Activity.Result.Code": 0, "Activity.Result.Type": "HRESULT", "Activity.Result.Tag": 42254603, "Data.Reason": 0, "Data.MsaSignedInCount": 0, "Data.MsaNotSignedInCount": 0, "Data.OrgIdSignedInCount": 1, "Data.OrgIdNotSignedInCount": 0, "Data.ActiveDirectoryCount": 0, "Data.SSPICount": 0, "Data.OAuth2Count": 0, "Data.BadgerCount": 0, "Data.TotalCount": 1, "Data.HasChanges": true, "Data.StopwatchDuration": 2171}	E01334F4-0EE6-4C4D-A582-921B982051CB 
12/03/2019 05:32:10.819 	com.microsoft.Word	0x700007ce8000	                        com.microsoft.Word	NexusTenantTokenDocs	b1dlq	Information 	SendEventForRuleTransport {"EventName": "Office.Docs.DocumentMru.AggregatedMru.CacheIdentities", "EventContract": "Office.System.Activity", "EventFlags": 28147506277843201, "EventData": "{\"Activity.CV\": \"9DQT4OYOTUylgpIbmCBRyw.29\", \"Activity.Duration\": 2216, \"Activity.Count\": 1, \"Activity.AggMode\": 0, \"Activity.Success\": true, \"Activity.Result.Code\": 0, \"Activity.Result.Type\": \"HRESULT\", \"Activity.Result.Tag\": 42254603, \"Data.Reason\": 0, \"Data.MsaSignedInCount\": 0, \"Data.MsaNotSignedInCount\": 0, \"Data.OrgIdSignedInCount\": 1, \"Data.OrgIdNotSignedInCount\": 0, \"Data.ActiveDirectoryCount\": 0, \"Data.SSPICount\": 0, \"Data.OAuth2Count\": 0, \"Data.BadgerCount\": 0, \"Data.TotalCount\": 1, \"Data.HasChanges\": true, \"Data.StopwatchDuration\": 2171}", "EventContractInfo": "{\"zC.Activity\": \"Office.System.Activity\", \"zC.Activity.Result\": \"Office.System.Result\"}", "EventSamplingPolicy": 1, "EventTypeInfo": "{\"zT.Activity.CV\": \"string\", \"zT.Activity.Duration\": \"uint64\", \"zT.Activity.Count\": \"uint64\", \"zT.Activity.AggMode\": \"uint8\", \"zT.Activity.Success\": \"bool\", \"zT.Activity.Result.Code\": \"int32\", \"zT.Activity.Result.Type\": \"string\", \"zT.Activity.Result.Tag\": \"uint32\", \"zT.Data.Reason\": \"uint32\", \"zT.Data.MsaSignedInCount\": \"uint32\", \"zT.Data.MsaNotSignedInCount\": \"uint32\", \"zT.Data.OrgIdSignedInCount\": \"uint32\", \"zT.Data.OrgIdNotSignedInCount\": \"uint32\", \"zT.Data.ActiveDirectoryCount\": \"uint32\", \"zT.Data.SSPICount\": \"uint32\", \"zT.Data.OAuth2Count\": \"uint32\", \"zT.Data.BadgerCount\": \"uint32\", \"zT.Data.TotalCount\": \"uint32\", \"zT.Data.HasChanges\": \"bool\", \"zT.Data.StopwatchDuration\": \"uint64\"}", "EventDataClassificationInfo": "{\"zDC.Activity.CV\": \"SM\", \"zDC.Activity.Duration\": \"SM\", \"zDC.Activity.Count\": \"SM\", \"zDC.Activity.AggMode\": \"SM\", \"zDC.Activity.Success\": \"SM\", \"zDC.Activity.Result.Code\": \"SM\", \"zDC.Activity.Result.Type\": \"SM\", \"zDC.Activity.Result.Tag\": \"SM\", \"zDC.Data.Reason\": \"SM\", \"zDC.Data.MsaSignedInCount\": \"SM\", \"zDC.Data.MsaNotSignedInCount\": \"SM\", \"zDC.Data.OrgIdSignedInCount\": \"SM\", \"zDC.Data.OrgIdNotSignedInCount\": \"SM\", \"zDC.Data.ActiveDirectoryCount\": \"SM\", \"zDC.Data.SSPICount\": \"SM\", \"zDC.Data.OAuth2Count\": \"SM\", \"zDC.Data.BadgerCount\": \"SM\", \"zDC.Data.TotalCount\": \"SM\", \"zDC.Data.HasChanges\": \"SM\", \"zDC.Data.StopwatchDuration\": \"SM\"}"}	E01334F4-0EE6-4C4D-A582-921B982051CB 
12/03/2019 05:32:10.819 	com.microsoft.Word	0x700007adc000	                        com.microsoft.Word	DocsUI	c4j7g	Information 	Office.DocsUI.Mru.SyncLocalDocuments begin	E01334F4-0EE6-4C4D-A582-921B982051CB 
